step,token_id,token_text,wall_us,n_kv_cells,rss_kb,log_prob,nll,evicted_this_step
3722,264," a",268596113,10950,535456,-0.000028,0.000028,0
3723,3831," strong",268633403,10951,535456,-0.000054,0.000054,0
3724,46398," naval",268670687,10952,535456,-0.000443,0.000443,0
3725,9546," presence",268710392,10953,535456,-0.000012,0.000012,0
3726,304," in",268751542,10954,535456,-0.000012,0.000012,0
3727,279," the",268795726,10955,535456,-0.000037,0.000037,0
3728,16867," Pacific",268839070,10956,535456,-0.000197,0.000197,0
3729,22302," Ocean",268885037,10957,535456,-0.000465,0.000465,0
3730,323," and",268925824,10958,535456,-0.000493,0.000493,0
3731,311," to",268965627,10959,535456,-0.000010,0.000010,0
3732,5663," counter",269005290,10960,535456,-0.000115,0.000115,0
3733,904," any",269043919,10961,535456,-0.000073,0.000073,0
3734,4754," potential",269082247,10962,535456,-0.000013,0.000013,0
3735,18208," threats",269120698,10963,535456,-0.000019,0.000019,0
3736,505," from",269161259,10964,535456,-0.000018,0.000018,0
3737,6457," Japan",269205290,10965,535456,-0.000955,0.000955,0
3738,596,"'s",269246000,10966,535456,-0.000154,0.000154,0
3739,35938," rivals",269285448,10967,535456,-0.001224,0.001224,0
3740,13,".",269323271,10968,535456,-0.005169,0.005169,0
3741,763," In",269362857,10969,535456,-0.092852,0.092852,0
3742,220," ",269403638,10970,535456,-0.000663,0.000663,0
3743,6393,"194",269443270,10971,535456,-0.005456,0.005456,0
3744,21,"6",269480727,10972,535456,-0.014014,0.014014,0
3745,11,",",269517656,10973,535456,-0.000328,0.000328,0
3746,6457," Japan",269555357,10974,535456,-0.000191,0.000191,0
3747,6137," began",269591586,10975,535456,-0.000765,0.000765,0
3748,1202," its",269629737,10976,535456,-0.000254,0.000254,0
3749,1866," own",269668439,10977,535456,-0.000005,0.000005,0
3750,6411," military",269707073,10978,535456,-0.000123,0.000123,0
3751,14800," expansion",269749853,10979,535456,-0.000014,0.000014,0
3752,304," in",269792219,10980,535336,-0.000007,0.000007,0
3753,13936," Asia",269829481,10981,535456,-0.000361,0.000361,0
3754,11,",",269869748,10982,535456,-0.000382,0.000382,0
3755,902," which",269909734,10983,535456,-0.000106,0.000106,0
3756,6197," led",269948198,10984,535456,-0.000075,0.000075,0
3757,311," to",269984789,10985,535456,-0.000001,0.000001,0
3758,459," an",270021318,10986,535456,-0.000121,0.000121,0
3759,5376," increase",270058595,10987,535456,-0.000141,0.000141,0
3760,304," in",270097729,10988,535456,-0.000006,0.000006,0
3761,1202," its",270136927,10989,535456,-0.000040,0.000040,0
3762,46398," naval",270175575,10990,535456,-0.000117,0.000117,0
3763,8246," construction",270213440,10991,535456,-0.000014,0.000014,0
3764,13,".",270253456,10992,535456,-0.013362,0.013362,0
3765,578," The",270290828,10993,535456,-0.000341,0.000341,0
3766,358," I",270327701,10994,535456,-0.003215,0.003215,0
3767,41,"J",270366864,10995,535456,-0.000246,0.000246,0
3768,45,"N",270406700,10996,535456,-0.000056,0.000056,0
3769,364," '",270445401,10997,535456,-0.000357,0.000357,0
3770,82,"s",270483923,10998,535456,-0.000003,0.000003,0
3771,18172," fifth",270525974,10999,535456,-0.002171,0.002171,0
3772,26155," fleet",270566244,11000,535456,-0.000441,0.000441,0
3773,574," was",270610563,11001,535456,-0.000756,0.000756,0
3774,6319," designed",270648454,11002,535456,-0.002177,0.002177,0
3775,311," to",270687120,11003,535456,-0.000040,0.000040,0
3776,387," be",270725787,11004,535456,-0.000013,0.000013,0
3777,1524," even",270765733,11005,535456,-0.001770,0.001770,0
3778,810," more",270803930,11006,535456,-0.000009,0.000009,0
3779,8147," powerful",270841674,11007,535456,-0.000141,0.000141,0
3780,1109," than",270879196,11008,535456,-0.000198,0.000198,0
3781,279," the",270916536,11009,535456,-0.000120,0.000120,0
3782,11999," fourth",270955719,11010,535456,-0.000538,0.000538,0
3783,26155," fleet",270992708,11011,535456,-0.000118,0.000118,0
3784,382,".

",271030241,11012,535456,-1.147014,1.147014,0
3785,791,"The",271071138,11013,535456,-0.002721,0.002721,0
3786,2955," design",271111672,11014,535456,-0.002768,0.002768,0
3787,315," of",271151025,11015,535456,-0.000007,0.000007,0
3788,279," the",271189631,11016,535456,-0.000045,0.000045,0
3789,358," I",271226989,11017,535456,-0.000005,0.000005,0
3790,41,"J",271264259,11018,535456,-0.000044,0.000044,0
3791,45,"N",271301598,11019,535456,-0.000064,0.000064,0
3792,364," '",271344238,11020,535456,-0.001761,0.001761,0
3793,82,"s",271381887,11021,535456,-0.000002,0.000002,0
3794,18172," fifth",271419018,11022,535456,-0.001339,0.001339,0
3795,26155," fleet",271457405,11023,535456,-0.000309,0.000309,0
3796,574," was",271498629,11024,535456,-0.000277,0.000277,0
3797,28160," influenced",271536725,11025,535368,-0.000109,0.000109,0
3798,555," by",271578989,11026,535368,-0.000014,0.000014,0
3799,264," a",271619034,11027,535368,-0.000145,0.000145,0
3800,12876," desire",271657722,11028,535368,-0.000022,0.000022,0
3801,311," to",271694232,11029,535368,-0.000007,0.000007,0
3802,10519," maintain",271730760,11030,535368,-0.000042,0.000042,0
3803,264," a",271767318,11031,535368,-0.000015,0.000015,0
3804,3831," strong",271804161,11032,535368,-0.000023,0.000023,0
3805,46398," naval",271840995,11033,535368,-0.000334,0.000334,0
3806,9546," presence",271878415,11034,535368,-0.000009,0.000009,0
3807,304," in",271916299,11035,535368,-0.000006,0.000006,0
3808,279," the",271955658,11036,535368,-0.000005,0.000005,0
3809,16867," Pacific",271993304,11037,535244,-0.000038,0.000038,0
3810,22302," Ocean",272036418,11038,535368,-0.000184,0.000184,0
3811,323," and",272077500,11039,535368,-0.000110,0.000110,0
3812,311," to",272119021,11040,535368,-0.000006,0.000006,0
3813,5663," counter",272159580,11041,535368,-0.000129,0.000129,0
3814,904," any",272196949,11042,535368,-0.000016,0.000016,0
3815,4754," potential",272234419,11043,535368,-0.000013,0.000013,0
3816,18208," threats",272272615,11044,535368,-0.000011,0.000011,0
3817,505," from",272310059,11045,535368,-0.000009,0.000009,0
3818,6457," Japan",272360463,11046,535368,-0.000154,0.000154,0
3819,596,"'s",272401379,11047,535368,-0.000050,0.000050,0
3820,35938," rivals",272442405,11048,535368,-0.000808,0.000808,0
3821,382,".

",272485639,11049,535368,-0.688326,0.688326,0
3822,791,"The",272533818,11050,535368,-0.164551,0.164551,0
3823,2955," design",272573553,11051,535368,-0.395021,0.395021,0
3824,315," of",272612773,11052,535368,-0.000328,0.000328,0
3825,279," the",272649655,11053,535368,-0.001157,0.001157,0
3826,358," I",272687185,11054,535368,-0.000709,0.000709,0
3827,41,"J",272723903,11055,535368,-0.002854,0.002854,0
3828,45,"N",272759915,11056,535368,-0.000386,0.000386,0
3829,364," '",272795197,11057,535368,-0.033450,0.033450,0
3830,82,"s",272832634,11058,535368,-0.000002,0.000002,0
3831,26084," sixth",272871755,11059,535368,-1.193563,1.193563,0
3832,323," and",272909006,11060,535368,-3.014427,3.014427,0
3833,31487," seventh",272950956,11061,535368,-0.678775,0.678775,0
3834,91749," fleets",272989564,11062,535368,-0.122417,0.122417,0
3835,11,",",273030071,11063,535368,-1.159793,1.159793,0
3836,902," which",273069752,11064,535368,-0.029763,0.029763,0
3837,1051," were",273107459,11065,535368,-0.002066,0.002066,0
3838,5918," built",273143290,11066,535368,-0.015352,0.015352,0
3839,1990," between",273180389,11067,535368,-0.228192,0.228192,0
3840,220," ",273218116,11068,535332,-0.000393,0.000393,0
3841,6280,"195",273255088,11069,535332,-0.261791,0.261791,0
3842,15,"0",273294092,11070,535368,-0.062778,0.062778,0
3843,323," and",273331617,11071,535368,-0.000066,0.000066,0
3844,220," ",273373108,11072,535368,-0.000011,0.000011,0
3845,6280,"195",273411888,11073,535292,-0.013923,0.013923,0
3846,17,"2",273455583,11074,535432,-0.012661,0.012661,0
3847,11,",",273495610,11075,535368,-0.035138,0.035138,0
3848,449," with",273535515,11076,535368,-2.490758,2.490758,0
3849,8223," eight",273574621,11077,535368,-0.003414,0.003414,0
3850,6617," modern",273613454,11078,535244,-0.000055,0.000055,0
3851,25572," battles",273650643,11079,535368,-0.000271,0.000271,0
3852,34322,"hips",273687533,11080,535368,-0.000731,0.000731,0
3853,11,",",273725014,11081,535368,-0.001284,0.001284,0
3854,1855," each",273762154,11082,535368,-0.000134,0.000134,0
3855,315," of",273799332,11083,535328,-0.000060,0.000060,0
3856,220," ",273837358,11084,535416,-0.000011,0.000011,0
3857,508,"20",273877289,11085,535416,-0.000640,0.000640,0
3858,11,",",273929430,11086,535456,-0.000003,0.000003,0
3859,931,"000",273970288,11087,535456,-0.000050,0.000050,0
3860,1317," long",274009931,11088,535456,-0.000020,0.000020,0
3861,20181," tons",274048089,11089,535456,-0.000156,0.000156,0
3862,320," (",274085966,11090,535456,-0.000205,0.000205,0
3863,220," ",274124553,11091,535456,-0.001321,0.001321,0
3864,508,"20",274162068,11092,535456,-0.000034,0.000034,0
3865,11,",",274199173,11093,535456,-0.000056,0.000056,0
3866,14423,"321",274236451,11094,535456,-0.001201,0.001201,0
3867,259," t",274277574,11095,535456,-0.000080,0.000080,0
3868,883," )",274316702,11096,535456,-0.067898,0.067898,0
3869,1174," ,",274354517,11097,535456,-0.000674,0.000674,0
3870,574," was",274397642,11098,535456,-7.667078,7.667078,0
3871,28160," influenced",274438229,11099,535456,-0.024890,0.024890,0
3872,555," by",274476372,11100,535456,-0.001282,0.001282,0
3873,264," a",274513996,11101,535456,-0.021884,0.021884,0
3874,12876," desire",274550838,11102,535456,-0.001066,0.001066,0
3875,311," to",274587446,11103,535456,-0.000484,0.000484,0
3876,10519," maintain",274624359,11104,535456,-0.006067,0.006067,0
3877,264," a",274659881,11105,535456,-0.000461,0.000461,0
3878,3831," strong",274696381,11106,535456,-0.000105,0.000105,0
3879,46398," naval",274733880,11107,535456,-0.005063,0.005063,0
3880,9546," presence",274772722,11108,535456,-0.000022,0.000022,0
3881,304," in",274810122,11109,535456,-0.000606,0.000606,0
3882,279," the",274855785,11110,535456,-0.000078,0.000078,0
3883,16867," Pacific",274896886,11111,535444,-0.000705,0.000705,0
3884,22302," Ocean",274939849,11112,535456,-0.003566,0.003566,0
3885,13,".",274978942,11113,535456,-5.212159,5.212159,0
3886,578," The",275016969,11114,535456,-0.018003,0.018003,0
3887,2955," design",275053991,11115,535456,-0.434614,0.434614,0
3888,315," of",275091551,11116,535456,-0.027816,0.027816,0
3889,279," the",275128664,11117,535456,-0.003047,0.003047,0
3890,358," I",275166402,11118,535456,-0.000251,0.000251,0
3891,41,"J",275206283,11119,535456,-0.000286,0.000286,0
3892,45,"N",275246313,11120,535456,-0.000127,0.000127,0
3893,364," '",275286251,11121,535456,-0.003771,0.003771,0
3894,82,"s",275325628,11122,535456,-0.000003,0.000003,0
3895,26084," sixth",275369657,11123,535456,-0.069707,0.069707,0
3896,26155," fleet",275406116,11124,535456,-1.029357,1.029357,0
3897,574," was",275442953,11125,535456,-0.004429,0.004429,0
3898,28160," influenced",275479025,11126,535456,-0.004208,0.004208,0
3899,555," by",275515435,11127,535456,-0.000239,0.000239,0
3900,264," a",275552004,11128,535456,-0.011428,0.011428,0
3901,12876," desire",275589772,11129,535456,-0.002020,0.002020,0
3902,311," to",275629047,11130,535456,-0.000455,0.000455,0
3903,5663," counter",275668201,11131,535456,-0.874627,0.874627,0
3904,904," any",275706066,11132,535456,-0.061513,0.061513,0
3905,4754," potential",275750033,11133,535456,-0.000626,0.000626,0
3906,18208," threats",275789912,11134,535456,-0.001353,0.001353,0
3907,505," from",275829505,11135,535456,-0.000499,0.000499,0
3908,6457," Japan",275867749,11136,535456,-0.311083,0.311083,0
3909,596,"'s",275906373,11137,535332,-0.000234,0.000234,0
3910,35938," rivals",275943645,11138,535456,-0.008861,0.008861,0
3911,382,".

",275980551,11139,535456,-1.695690,1.695690,0
3912,791,"The",276017175,11140,535456,-0.010062,0.010062,0
3913,2955," design",276054778,11141,535456,-0.036352,0.036352,0
3914,315," of",276092414,11142,535456,-0.000030,0.000030,0
3915,279," the",276130967,11143,535456,-0.000011,0.000011,0
3916,358," I",276174742,11144,535456,-0.000015,0.000015,0
3917,41,"J",276212211,11145,535456,-0.000217,0.000217,0
3918,45,"N",276252910,11146,535456,-0.000101,0.000101,0
3919,364," '",276293587,11147,535456,-0.002384,0.002384,0
3920,82,"s",276334049,11148,535456,-0.000003,0.000003,0
3921,31487," seventh",276373617,11149,535456,-0.595038,0.595038,0
3922,26155," fleet",276411968,11150,535456,-0.019601,0.019601,0
3923,574," was",276453248,11151,535456,-0.025950,0.025950,0
3924,28160," influenced",276494569,11152,535456,-0.000922,0.000922,0
3925,555," by",276535535,11153,535456,-0.000107,0.000107,0
3926,264," a",276573882,11154,535456,-0.002505,0.002505,0
3927,12876," desire",276615674,11155,535456,-0.000164,0.000164,0
3928,311," to",276657676,11156,535456,-0.000152,0.000152,0
3929,10519," maintain",276697803,11157,535456,-0.042812,0.042812,0
3930,264," a",276737141,11158,535456,-0.000125,0.000125,0
3931,3831," strong",276775508,11159,535456,-0.000075,0.000075,0
3932,46398," naval",276813154,11160,535456,-0.001033,0.001033,0
3933,9546," presence",276850993,11161,535456,-0.000012,0.000012,0
3934,304," in",276889057,11162,535456,-0.000169,0.000169,0
3935,279," the",276927487,11163,535456,-0.000018,0.000018,0
3936,16867," Pacific",276965422,11164,535456,-0.000109,0.000109,0
3937,22302," Ocean",277003259,11165,535456,-0.000658,0.000658,0
3938,323," and",277041316,11166,535456,-0.304803,0.304803,0
3939,311," to",277081329,11167,535456,-0.000409,0.000409,0
3940,5663," counter",277119565,11168,535456,-0.001494,0.001494,0
3941,904," any",277159582,11169,535456,-0.000399,0.000399,0
3942,4754," potential",277201356,11170,535456,-0.000024,0.000024,0
3943,18208," threats",277240747,11171,535456,-0.000051,0.000051,0
3944,505," from",277279058,11172,535456,-0.000074,0.000074,0
3945,6457," Japan",277317150,11173,535456,-0.000554,0.000554,0
3946,596,"'s",277354775,11174,535456,-0.000046,0.000046,0
3947,35938," rivals",277392391,11175,535456,-0.001720,0.001720,0
3948,382,".

",277431256,11176,535456,-0.103695,0.103695,0
3949,791,"The",277469121,11177,535456,-0.029726,0.029726,0
3950,2955," design",277509698,11178,535456,-0.062137,0.062137,0
3951,315," of",277549886,11179,535456,-0.000045,0.000045,0
3952,279," the",277590057,11180,535456,-0.000090,0.000090,0
3953,358," I",277630584,11181,535456,-0.000051,0.000051,0
3954,41,"J",277668138,11182,535456,-0.000317,0.000317,0
3955,45,"N",277705727,11183,535456,-0.000126,0.000126,0
3956,364," '",277742350,11184,535456,-0.005634,0.005634,0
3957,82,"s",277778101,11185,535456,-0.000002,0.000002,0
3958,37477," eighth",277813670,11186,535456,-0.362439,0.362439,0
3959,323," and",277848740,11187,535456,-0.717748,0.717748,0
3960,43641," ninth",277884376,11188,535456,-0.115676,0.115676,0
3961,91749," fleets",277920557,11189,535456,-0.004401,0.004401,0
3962,11,",",277957632,11190,535456,-0.000168,0.000168,0
3963,902," which",277997907,11191,535456,-0.000220,0.000220,0
3964,1051," were",278036449,11192,535456,-0.001042,0.001042,0
3965,5918," built",278074971,11193,535456,-0.000465,0.000465,0
3966,1990," between",278115859,11194,535456,-0.018566,0.018566,0
3967,220," ",278157433,11195,535456,-0.000010,0.000010,0
3968,5162,"196",278196437,11196,535456,-0.392156,0.392156,0
3969,15,"0",278235888,11197,535456,-0.112117,0.112117,0
3970,323," and",278273988,11198,535456,-0.000221,0.000221,0
3971,220," ",278314402,11199,535456,-0.000006,0.000006,0
3972,5162,"196",278355208,11200,535456,-0.002477,0.002477,0
3973,17,"2",278394692,11201,535456,-0.888541,0.888541,0
3974,11,",",278432629,11202,535456,-0.004153,0.004153,0
3975,449," with",278470959,11203,535456,-0.023826,0.023826,0
3976,8223," eight",278508098,11204,535456,-0.005869,0.005869,0
3977,6617," modern",278549046,11205,535456,-0.000107,0.000107,0
3978,25572," battles",278587067,11206,535456,-0.006587,0.006587,0
3979,34322,"hips",278625412,11207,535456,-0.001000,0.001000,0
3980,11,",",278662302,11208,535456,-0.001389,0.001389,0
3981,1855," each",278699598,11209,535456,-0.000373,0.000373,0
3982,315," of",278736550,11210,535456,-0.000076,0.000076,0
3983,220," ",278773914,11211,535456,-0.000011,0.000011,0
3984,508,"20",278811390,11212,535456,-0.041732,0.041732,0
3985,11,",",278849348,11213,535456,-0.000002,0.000002,0
3986,931,"000",278887222,11214,535456,-0.000467,0.000467,0
3987,1317," long",278925115,11215,535456,-0.000038,0.000038,0
3988,20181," tons",278965646,11216,535456,-0.000172,0.000172,0
3989,320," (",279006138,11217,535456,-0.000238,0.000238,0
3990,220," ",279046181,11218,535456,-0.000091,0.000091,0
3991,508,"20",279087815,11219,535456,-0.000235,0.000235,0
3992,11,",",279128627,11220,535456,-0.000028,0.000028,0
3993,14423,"321",279169328,11221,535456,-0.001018,0.001018,0
3994,259," t",279209466,11222,535456,-0.000048,0.000048,0
3995,883," )",279248889,11223,535456,-0.029562,0.029562,0
3996,1174," ,",279285973,11224,535456,-0.002735,0.002735,0
3997,574," was",279323501,11225,535456,-0.216113,0.216113,0
3998,28160," influenced",279361556,11226,535456,-0.000207,0.000207,0
3999,555," by",279405206,11227,535456,-0.000039,0.000039,0
4000,264," a",279443591,11228,535456,-0.000892,0.000892,0
4001,12876," desire",279491798,11229,535456,-0.000123,0.000123,0
4002,311," to",279533043,11230,535456,-0.000111,0.000111,0
4003,10519," maintain",279573232,11231,535456,-0.045303,0.045303,0
4004,264," a",279613069,11232,535456,-0.000205,0.000205,0
4005,3831," strong",279653234,11233,535456,-0.000098,0.000098,0
4006,46398," naval",279690803,11234,535456,-0.001368,0.001368,0
4007,9546," presence",279730859,11235,535456,-0.000032,0.000032,0
4008,304," in",279773397,11236,535456,-0.000284,0.000284,0
4009,279," the",279812200,11237,535456,-0.000013,0.000013,0
4010,16867," Pacific",279851347,11238,535456,-0.000559,0.000559,0
4011,22302," Ocean",279890571,11239,535456,-0.006953,0.006953,0
4012,13,".",279931620,11240,535456,-1.596161,1.596161,0
4013,578," The",279969903,11241,535456,-0.000664,0.000664,0
4014,2955," design",280012675,11242,535456,-0.000707,0.000707,0
